Geneid	K27ac_Geneid	geneID
Region3466	Region2339	FBgn0035257
Region3466	Region2339	FBgn0035257
Region3467	Region2340	FBgn0035257
Region3467	Region2340	FBgn0035257
Region3467	Region2340	FBgn0035257
Region3470	Region2341	FBgn0035257
Region3470	Region2341	FBgn0035257
Region3470	Region2341	FBgn0035257
Region3471	Region2343	FBgn0035257
Region3471	Region2343	FBgn0035257
Region3471	Region2343	FBgn0035257
Region3472	Region2344	FBgn0035257
Region3472	Region2344	FBgn0035257
Region3472	Region2344	FBgn0035257
Region3473	Region2345	FBgn0035257
Region3473	Region2345	FBgn0035257
Region3473	Region2345	FBgn0035257
Region3474	Region2346	FBgn0035257
Region3474	Region2346	FBgn0035257
Region3474	Region2346	FBgn0035257
Region3477	Region2347	FBgn0035257
Region3477	Region2347	FBgn0035257
Region3477	Region2347	FBgn0035257
Region3479	Region2348	FBgn0035257
Region3479	Region2349	FBgn0035257
Region3479	Region2348	FBgn0035257
Region3479	Region2349	FBgn0035257
Region3479	Region2348	FBgn0035257
Region3479	Region2349	FBgn0035257
Region3480	Region2350	FBgn0035257
Region3480	Region2350	FBgn0035257
Region3480	Region2350	FBgn0035257
Region3481	Region2352	FBgn0035257
Region3481	Region2352	FBgn0035257
Region3481	Region2352	FBgn0035257
Region3482	Region2353	FBgn0035257
Region3482	Region2353	FBgn0035257
Region3482	Region2353	FBgn0035257
Region3546	Region2399	FBgn0052485
Region3546	Region2399	FBgn0052485
Region3546	Region2399	FBgn0052485
Region3547	Region2400	FBgn0052485
Region3547	Region2400	FBgn0052485
Region3547	Region2400	FBgn0052485
Region3548	Region2400	FBgn0052485
Region3548	Region2401	FBgn0052485
Region3548	Region2400	FBgn0052485
Region3548	Region2401	FBgn0052485
Region3548	Region2400	FBgn0052485
Region3548	Region2401	FBgn0052485
Region3550	Region2403	FBgn0052485
Region3550	Region2404	FBgn0052485
Region3550	Region2403	FBgn0052485
Region3550	Region2404	FBgn0052485
Region3550	Region2403	FBgn0052485
Region3550	Region2404	FBgn0052485
Region3551	Region2405	FBgn0052485
Region3551	Region2405	FBgn0052485
Region3551	Region2405	FBgn0052485
Region3552	Region2406	FBgn0052485
Region3552	Region2406	FBgn0052485
Region3552	Region2406	FBgn0052485
Region3553	Region2407	FBgn0052485
Region3553	Region2407	FBgn0052485
Region3553	Region2407	FBgn0052485
Region3554	Region2407	FBgn0052485
Region3554	Region2407	FBgn0052485
Region3554	Region2407	FBgn0052485
Region3555	Region2408	FBgn0052485
Region3555	Region2409	FBgn0052485
Region3555	Region2408	FBgn0052485
Region3555	Region2409	FBgn0052485
Region3555	Region2408	FBgn0052485
Region3555	Region2409	FBgn0052485
Region3556	Region2409	FBgn0052485
Region3556	Region2409	FBgn0052485
Region3556	Region2409	FBgn0052485
Region3557	Region2409	FBgn0052485
Region3557	Region2410	FBgn0052485
Region3557	Region2409	FBgn0052485
Region3557	Region2410	FBgn0052485
Region3557	Region2409	FBgn0052485
Region3557	Region2410	FBgn0052485
Region3558	Region2410	FBgn0052485
Region3558	Region2410	FBgn0052485
Region3558	Region2410	FBgn0052485
Region3561	Region2411	FBgn0052485
Region3561	Region2411	FBgn0052485
Region3561	Region2411	FBgn0052485
Region3562	Region2411	FBgn0052485
Region3562	Region2411	FBgn0052485
Region3562	Region2411	FBgn0052485
Region3563	Region2412	FBgn0052485
Region3563	Region2413	FBgn0052485
Region3563	Region2412	FBgn0052485
Region3563	Region2413	FBgn0052485
Region3563	Region2412	FBgn0052485
Region3563	Region2413	FBgn0052485
Region3564	Region2414	FBgn0052485
Region3564	Region2414	FBgn0052485
Region3564	Region2414	FBgn0052485
Region3576	Region2428	FBgn0014388
Region3576	Region2428	FBgn0014388
Region3576	Region2428	FBgn0014388
Region3577	Region2428	FBgn0014388
Region3577	Region2428	FBgn0014388
Region3577	Region2428	FBgn0014388
Region3578	Region2429	FBgn0014388
Region3578	Region2429	FBgn0014388
Region3578	Region2429	FBgn0014388
Region3579	Region2430	FBgn0014388
Region3579	Region2430	FBgn0014388
Region3579	Region2430	FBgn0014388
Region3581	Region2431	FBgn0014388
Region3581	Region2431	FBgn0014388
Region3581	Region2431	FBgn0014388
Region3586	Region2433	FBgn0014388
Region3586	Region2433	FBgn0014388
Region3586	Region2433	FBgn0014388
Region3588	Region2436	FBgn0014388
Region3588	Region2436	FBgn0014388
Region3588	Region2436	FBgn0014388
Region3589	Region2436	FBgn0014388
Region3589	Region2437	FBgn0014388
Region3589	Region2436	FBgn0014388
Region3589	Region2437	FBgn0014388
Region3589	Region2436	FBgn0014388
Region3589	Region2437	FBgn0014388
Region3590	Region2437	FBgn0001254
Region3590	Region2437	FBgn0014388
Region3590	Region2437	FBgn0001254
Region3590	Region2437	FBgn0014388
Region3590	Region2437	FBgn0001254
Region3590	Region2437	FBgn0014388
Region3595	Region2438	FBgn0001254
Region3595	Region2438	FBgn0014388
Region3595	Region2438	FBgn0001254
Region3595	Region2438	FBgn0014388
Region3595	Region2438	FBgn0001254
Region3595	Region2438	FBgn0014388
Region3596	Region2439	FBgn0001254
Region3596	Region2439	FBgn0014388
Region3596	Region2440	FBgn0001254
Region3596	Region2440	FBgn0014388
Region3596	Region2439	FBgn0001254
Region3596	Region2439	FBgn0014388
Region3596	Region2440	FBgn0001254
Region3596	Region2440	FBgn0014388
Region3596	Region2439	FBgn0001254
Region3596	Region2439	FBgn0014388
Region3596	Region2440	FBgn0001254
Region3596	Region2440	FBgn0014388
Region3597	Region2440	FBgn0001254
Region3597	Region2440	FBgn0014388
Region3597	Region2440	FBgn0001254
Region3597	Region2440	FBgn0014388
Region3597	Region2440	FBgn0001254
Region3597	Region2440	FBgn0014388
Region3598	Region2441	FBgn0001254
Region3598	Region2441	FBgn0014388
Region3598	Region2441	FBgn0001254
Region3598	Region2441	FBgn0014388
Region3598	Region2441	FBgn0001254
Region3598	Region2441	FBgn0014388
Region3621	Region2449	FBgn0004880
Region3621	Region2449	FBgn0004880
Region3621	Region2449	FBgn0004880
Region3628	Region2451	FBgn0004880
Region3628	Region2451	FBgn0004880
Region3628	Region2451	FBgn0004880
Region3630	Region2453	FBgn0004880
Region3630	Region2453	FBgn0004880
Region3630	Region2453	FBgn0004880
Region3631	Region2454	FBgn0004880
Region3631	Region2454	FBgn0004880
Region3631	Region2454	FBgn0004880
Region3664	Region2485	FBgn0035558
Region3664	Region2485	FBgn0035558
Region3664	Region2485	FBgn0035558
Region3665	Region2486	FBgn0035558
Region3665	Region2487	FBgn0035558
Region3665	Region2486	FBgn0035558
Region3665	Region2487	FBgn0035558
Region3665	Region2486	FBgn0035558
Region3665	Region2487	FBgn0035558
Region3670	Region2488	FBgn0035558
Region3670	Region2489	FBgn0035558
Region3670	Region2488	FBgn0035558
Region3670	Region2489	FBgn0035558
Region3670	Region2488	FBgn0035558
Region3670	Region2489	FBgn0035558
Region3671	Region2489	FBgn0035558
Region3671	Region2489	FBgn0035558
Region3671	Region2489	FBgn0035558
Region373	Region200	FBgn0000547
Region373	Region200	FBgn0000547
Region373	Region200	FBgn0000547
Region374	Region201	FBgn0000547
Region374	Region202	FBgn0000547
Region374	Region201	FBgn0000547
Region374	Region202	FBgn0000547
Region374	Region201	FBgn0000547
Region374	Region202	FBgn0000547
Region375	Region202	FBgn0000547
Region375	Region203	FBgn0000547
Region375	Region202	FBgn0000547
Region375	Region203	FBgn0000547
Region375	Region202	FBgn0000547
Region375	Region203	FBgn0000547
Region377	Region204	FBgn0000547
Region377	Region205	FBgn0000547
Region377	Region204	FBgn0000547
Region377	Region205	FBgn0000547
Region377	Region204	FBgn0000547
Region377	Region205	FBgn0000547
Region378	Region205	FBgn0000547
Region378	Region205	FBgn0000547
Region378	Region205	FBgn0000547
Region3823	Region2581	FBgn0268063
Region3823	Region2581	FBgn0268063
Region3823	Region2581	FBgn0268063
Region3824	Region2582	FBgn0268063
Region3824	Region2582	FBgn0268063
Region3824	Region2582	FBgn0268063
Region3825	Region2583	FBgn0268063
Region3825	Region2584	FBgn0268063
Region3825	Region2583	FBgn0268063
Region3825	Region2584	FBgn0268063
Region3825	Region2583	FBgn0268063
Region3825	Region2584	FBgn0268063
Region3826	Region2585	FBgn0268063
Region3826	Region2585	FBgn0268063
Region3826	Region2585	FBgn0268063
Region3840	Region2594	FBgn0262579
Region3840	Region2594	FBgn0262579
Region3840	Region2594	FBgn0262579
Region3841	Region2594	FBgn0262579
Region3841	Region2594	FBgn0262579
Region3841	Region2594	FBgn0262579
Region3844	Region2595	FBgn0262579
Region3844	Region2595	FBgn0262579
Region3844	Region2595	FBgn0262579
Region3845	Region2596	FBgn0262579
Region3845	Region2597	FBgn0262579
Region3845	Region2596	FBgn0262579
Region3845	Region2597	FBgn0262579
Region3845	Region2596	FBgn0262579
Region3845	Region2597	FBgn0262579
Region3847	Region2599	FBgn0262579
Region3847	Region2599	FBgn0262579
Region3847	Region2599	FBgn0262579
Region3848	Region2600	FBgn0262579
Region3848	Region2600	FBgn0262579
Region3848	Region2600	FBgn0262579
Region3849	Region2601	FBgn0262579
Region3849	Region2601	FBgn0262579
Region3849	Region2601	FBgn0262579
Region3850	Region2603	FBgn0262579
Region3850	Region2603	FBgn0262579
Region3850	Region2603	FBgn0262579
Region3851	Region2604	FBgn0262579
Region3851	Region2604	FBgn0262579
Region3851	Region2604	FBgn0262579
Region3852	Region2605	FBgn0262579
Region3852	Region2605	FBgn0262579
Region3852	Region2605	FBgn0262579
Region3854	Region2606	FBgn0262579
Region3854	Region2606	FBgn0262579
Region3854	Region2606	FBgn0262579
Region3855	Region2607	FBgn0262579
Region3855	Region2607	FBgn0262579
Region3855	Region2607	FBgn0262579
Region3856	Region2609	FBgn0262579
Region3856	Region2609	FBgn0262579
Region3856	Region2609	FBgn0262579
Region3857	Region2609	FBgn0262579
Region3857	Region2610	FBgn0262579
Region3857	Region2609	FBgn0262579
Region3857	Region2610	FBgn0262579
Region3857	Region2609	FBgn0262579
Region3857	Region2610	FBgn0262579
Region3858	Region2612	FBgn0262579
Region3858	Region2613	FBgn0262579
Region3858	Region2612	FBgn0262579
Region3858	Region2613	FBgn0262579
Region3858	Region2612	FBgn0262579
Region3858	Region2613	FBgn0262579
Region3860	Region2616	FBgn0035888
Region3860	Region2616	FBgn0035888
Region3860	Region2616	FBgn0035888
Region3861	Region2619	FBgn0035888
Region3861	Region2619	FBgn0035888
Region3861	Region2619	FBgn0035888
Region3862	Region2620	FBgn0035888
Region3862	Region2620	FBgn0035888
Region3862	Region2620	FBgn0035888
Region3863	Region2621	FBgn0035888
Region3863	Region2621	FBgn0035888
Region3863	Region2621	FBgn0035888
Region3866	Region2624	FBgn0262719
Region3866	Region2624	FBgn0035888
Region3866	Region2624	FBgn0262719
Region3866	Region2624	FBgn0035888
Region3866	Region2624	FBgn0262719
Region3866	Region2624	FBgn0035888
Region3867	Region2625	FBgn0262719
Region3867	Region2625	FBgn0035888
Region3867	Region2625	FBgn0262719
Region3867	Region2625	FBgn0035888
Region3867	Region2625	FBgn0262719
Region3867	Region2625	FBgn0035888
Region3868	Region2626	FBgn0262719
Region3868	Region2626	FBgn0035888
Region3868	Region2627	FBgn0262719
Region3868	Region2627	FBgn0035888
Region3868	Region2626	FBgn0262719
Region3868	Region2626	FBgn0035888
Region3868	Region2627	FBgn0262719
Region3868	Region2627	FBgn0035888
Region3868	Region2626	FBgn0262719
Region3868	Region2626	FBgn0035888
Region3868	Region2627	FBgn0262719
Region3868	Region2627	FBgn0035888
Region3875	Region2628	FBgn0262719
Region3875	Region2628	FBgn0035888
Region3875	Region2629	FBgn0262719
Region3875	Region2629	FBgn0035888
Region3875	Region2628	FBgn0262719
Region3875	Region2628	FBgn0035888
Region3875	Region2629	FBgn0262719
Region3875	Region2629	FBgn0035888
Region3875	Region2628	FBgn0262719
Region3875	Region2628	FBgn0035888
Region3875	Region2629	FBgn0262719
Region3875	Region2629	FBgn0035888
Region3878	Region2630	FBgn0262719
Region3878	Region2630	FBgn0262719
Region3878	Region2630	FBgn0262719
Region3879	Region2631	FBgn0262719
Region3879	Region2631	FBgn0262719
Region3879	Region2631	FBgn0262719
Region3881	Region2635	FBgn0262719
Region3881	Region2635	FBgn0262719
Region3881	Region2635	FBgn0262719
Region3882	Region2636	FBgn0262719
Region3882	Region2636	FBgn0262719
Region3882	Region2636	FBgn0262719
Region3883	Region2637	FBgn0262719
Region3883	Region2637	FBgn0262719
Region3883	Region2637	FBgn0262719
Region3887	Region2638	FBgn0262719
Region3887	Region2638	FBgn0262719
Region3887	Region2638	FBgn0262719
Region3888	Region2639	FBgn0262719
Region3888	Region2639	FBgn0262719
Region3888	Region2639	FBgn0262719
Region3903	Region2646	FBgn0263930
Region3903	Region2646	FBgn0263930
Region3903	Region2646	FBgn0263930
Region3904	Region2646	FBgn0263930
Region3904	Region2646	FBgn0263930
Region3904	Region2646	FBgn0263930
Region3906	Region2647	FBgn0263930
Region3906	Region2648	FBgn0263930
Region3906	Region2647	FBgn0263930
Region3906	Region2648	FBgn0263930
Region3906	Region2647	FBgn0263930
Region3906	Region2648	FBgn0263930
Region3908	Region2649	FBgn0263930
Region3908	Region2649	FBgn0263930
Region3908	Region2649	FBgn0263930
Region3909	Region2651	FBgn0028789
Region3909	Region2651	FBgn0035954
Region3909	Region2651	FBgn0035956
Region3909	Region2651	FBgn0263930
Region3909	Region2651	FBgn0028789
Region3909	Region2651	FBgn0035954
Region3909	Region2651	FBgn0035956
Region3909	Region2651	FBgn0263930
Region3909	Region2651	FBgn0028789
Region3909	Region2651	FBgn0035954
Region3909	Region2651	FBgn0035956
Region3909	Region2651	FBgn0263930
Region3912	Region2654	FBgn0028789
Region3912	Region2654	FBgn0035954
Region3912	Region2654	FBgn0035956
Region3912	Region2654	FBgn0263930
Region3912	Region2654	FBgn0028789
Region3912	Region2654	FBgn0035954
Region3912	Region2654	FBgn0035956
Region3912	Region2654	FBgn0263930
Region3912	Region2654	FBgn0028789
Region3912	Region2654	FBgn0035954
Region3912	Region2654	FBgn0035956
Region3912	Region2654	FBgn0263930
Region3913	Region2655	FBgn0028789
Region3913	Region2655	FBgn0035954
Region3913	Region2655	FBgn0035956
Region3913	Region2655	FBgn0028789
Region3913	Region2655	FBgn0035954
Region3913	Region2655	FBgn0035956
Region3913	Region2655	FBgn0028789
Region3913	Region2655	FBgn0035954
Region3913	Region2655	FBgn0035956
Region3914	Region2655	FBgn0028789
Region3914	Region2655	FBgn0035954
Region3914	Region2655	FBgn0035956
Region3914	Region2655	FBgn0028789
Region3914	Region2655	FBgn0035954
Region3914	Region2655	FBgn0035956
Region3914	Region2655	FBgn0028789
Region3914	Region2655	FBgn0035954
Region3914	Region2655	FBgn0035956
Region3937	Region2656	FBgn0028789
Region3937	Region2656	FBgn0035954
Region3937	Region2656	FBgn0035956
Region3937	Region2657	FBgn0028789
Region3937	Region2657	FBgn0035954
Region3937	Region2657	FBgn0035956
Region3937	Region2656	FBgn0028789
Region3937	Region2656	FBgn0035954
Region3937	Region2656	FBgn0035956
Region3937	Region2657	FBgn0028789
Region3937	Region2657	FBgn0035954
Region3937	Region2657	FBgn0035956
Region3937	Region2656	FBgn0028789
Region3937	Region2656	FBgn0035954
Region3937	Region2656	FBgn0035956
Region3937	Region2657	FBgn0028789
Region3937	Region2657	FBgn0035954
Region3937	Region2657	FBgn0035956
Region3941	Region2659	FBgn0028789
Region3941	Region2659	FBgn0035968
Region3941	Region2659	FBgn0028789
Region3941	Region2659	FBgn0035968
Region3941	Region2659	FBgn0028789
Region3941	Region2659	FBgn0035968
Region3943	Region2660	FBgn0028789
Region3943	Region2660	FBgn0035968
Region3943	Region2660	FBgn0028789
Region3943	Region2660	FBgn0035968
Region3943	Region2660	FBgn0028789
Region3943	Region2660	FBgn0035968
Region3944	Region2661	FBgn0035968
Region3944	Region2661	FBgn0035968
Region3944	Region2661	FBgn0035968
Region3945	Region2661	FBgn0035968
Region3945	Region2661	FBgn0035968
Region3945	Region2661	FBgn0035968
Region4070	Region2754	FBgn0041094
Region4070	Region2755	FBgn0041094
Region4070	Region2754	FBgn0041094
Region4070	Region2755	FBgn0041094
Region4070	Region2754	FBgn0041094
Region4070	Region2755	FBgn0041094
Region4071	Region2754	FBgn0041094
Region4071	Region2755	FBgn0041094
Region4071	Region2754	FBgn0041094
Region4071	Region2755	FBgn0041094
Region4071	Region2754	FBgn0041094
Region4071	Region2755	FBgn0041094
Region4073	Region2756	FBgn0041094
Region4073	Region2756	FBgn0041094
Region4073	Region2756	FBgn0041094
Region4074	Region2757	FBgn0041094
Region4074	Region2757	FBgn0041094
Region4074	Region2757	FBgn0041094
Region4075	Region2758	FBgn0041094
Region4075	Region2759	FBgn0041094
Region4075	Region2758	FBgn0041094
Region4075	Region2759	FBgn0041094
Region4075	Region2758	FBgn0041094
Region4075	Region2759	FBgn0041094
Region4076	Region2760	FBgn0041094
Region4076	Region2761	FBgn0041094
Region4076	Region2760	FBgn0041094
Region4076	Region2761	FBgn0041094
Region4076	Region2760	FBgn0041094
Region4076	Region2761	FBgn0041094
Region4077	Region2762	FBgn0041094
Region4077	Region2762	FBgn0041094
Region4077	Region2762	FBgn0041094
Region4080	Region2763	FBgn0041094
Region4080	Region2764	FBgn0041094
Region4080	Region2763	FBgn0041094
Region4080	Region2764	FBgn0041094
Region4080	Region2763	FBgn0041094
Region4080	Region2764	FBgn0041094
Region4081	Region2764	FBgn0041094
Region4081	Region2764	FBgn0041094
Region4081	Region2764	FBgn0041094
Region4083	Region2765	FBgn0041094
Region4083	Region2766	FBgn0041094
Region4083	Region2765	FBgn0041094
Region4083	Region2766	FBgn0041094
Region4083	Region2765	FBgn0041094
Region4083	Region2766	FBgn0041094
Region4085	Region2767	FBgn0041094
Region4085	Region2767	FBgn0041094
Region4085	Region2767	FBgn0041094
Region4086	Region2767	FBgn0041094
Region4086	Region2767	FBgn0041094
Region4086	Region2767	FBgn0041094
Region419	Region241	FBgn0031645
Region419	Region242	FBgn0031645
Region419	Region241	FBgn0031645
Region419	Region242	FBgn0031645
Region419	Region241	FBgn0031645
Region419	Region242	FBgn0031645
Region420	Region242	FBgn0031645
Region420	Region242	FBgn0031645
Region420	Region242	FBgn0031645
Region421	Region242	FBgn0031645
Region421	Region243	FBgn0031645
Region421	Region242	FBgn0031645
Region421	Region243	FBgn0031645
Region421	Region242	FBgn0031645
Region421	Region243	FBgn0031645
Region422	Region244	FBgn0031645
Region422	Region245	FBgn0031645
Region422	Region244	FBgn0031645
Region422	Region245	FBgn0031645
Region422	Region244	FBgn0031645
Region422	Region245	FBgn0031645
Region423	Region246	FBgn0031645
Region423	Region247	FBgn0031645
Region423	Region246	FBgn0031645
Region423	Region247	FBgn0031645
Region423	Region246	FBgn0031645
Region423	Region247	FBgn0031645
Region424	Region247	FBgn0031645
Region424	Region247	FBgn0031645
Region424	Region247	FBgn0031645
Region426	Region251	FBgn0031645
Region426	Region252	FBgn0031645
Region426	Region251	FBgn0031645
Region426	Region252	FBgn0031645
Region426	Region251	FBgn0031645
Region426	Region252	FBgn0031645
Region427	Region252	FBgn0031645
Region427	Region253	FBgn0031645
Region427	Region252	FBgn0031645
Region427	Region253	FBgn0031645
Region427	Region252	FBgn0031645
Region427	Region253	FBgn0031645
Region428	Region254	FBgn0031645
Region428	Region254	FBgn0031645
Region428	Region254	FBgn0031645
Region429	Region256	FBgn0031645
Region429	Region256	FBgn0031645
