Toll10b_R1_CBP	Toll9_R1_CBP	Gd7_R2_CBP	Gd7_R1_CBP	Toll9_R2_CBP	Toll10b_R2_CBP
Region2297	6.87446948323763	6.93137161720559	7.03757835588425	6.91316948138988	6.99327778247618	7.282905500364
Region2298	6.19250793944204	5.91383687624256	6.04370242889231	6.09362330871222	5.9737893484928	6.29928044439302
Region2299	6.93862551096467	6.68070883291773	6.96220198482639	6.91764203961718	6.75304575194007	6.7364574275995
Region230	9.93993213598904	10.0475911398149	10.1156303335562	10.0496993194415	10.0787360943235	9.98950057047573
Region2300	7.15025072318133	6.83308484177754	6.83713393249849	6.94037459910686	6.72558559064195	7.48985737089568
Region2301	6.12215812378619	5.8580162307397	5.95242137963254	5.89563884918293	5.73935124772051	6.24849550947108
Region2302	7.49799593140127	7.62078760651072	7.50431691746364	7.47418041060452	7.58204238132473	7.76170062338564
Region2303	7.70727288366889	7.83759430144402	7.70293206226604	7.59097319305651	7.92436132722044	7.76272105391214
Region2304	7.80383489611982	7.81950413113717	7.5738233394638	7.89020633245353	7.58477298944276	7.81169269621223
Region2305	7.65424347033839	7.48887296033552	6.90051010124512	7.63031236289715	7.35397636825955	6.9363703619072
Region2306	6.52809906375858	7.02918765219795	6.56979671398866	6.50105030061389	7.08171059749263	6.41020041149005
Region2307	10.2761014518057	10.6858879336664	10.3170422318381	10.2692686892668	10.6676242448543	10.3695705639391
Region2308	10.2465556558419	10.4461508615051	10.2667499358564	10.2236048349949	10.4385267789835	10.3020691332705
Region2309	6.32995564353259	6.50732450095125	5.49776966325059	5.38584547657029	6.37080738376014	6.0045341996129
Region231	8.55531297724996	9.14610412313831	8.85989488212612	8.83028279476859	9.23768435610889	8.72579153591584
Region2310	6.91410913205115	7.32948841633957	6.05065243902689	5.97253855666305	7.28128394028938	7.02381727561382
Region2311	6.40054752387187	6.68876319482639	5.45693183074823	5.61942188641929	6.3961651769919	6.53653643694521
Region2312	6.34997856334942	5.8716673397283	6.01550485301654	6.1397830095915	5.7331299593763	6.28843329378651
Region2313	5.68900010353186	6.24981831483288	6.55842091298821	6.56624503127165	6.3008934053088	5.88108444645397
Region2314	5.95553526645158	6.49446689024124	7.01903287221765	6.82833002691803	6.46623693637865	6.20631994222204
Region2315	8.16308799453789	7.55559580794087	7.59540599469823	7.66505989008442	7.70444213624594	7.80023504066714
Region2316	7.48451474190685	7.3765159627744	7.20887360389046	7.30972985221731	7.32320989782211	7.36587219423781
Region2317	7.95347210305071	7.92800880999109	7.66540834083022	7.57381945570463	8.04539339263851	7.90636844571214
Region2318	8.66956312568989	8.84112045798227	8.97511493224341	8.91101507006636	8.86584996126082	8.74494254760206
Region2319	6.79501463022542	7.11249739037484	6.74604195925654	6.91237023682882	6.98675903592241	6.98758293269784
Region232	6.98778205665726	7.42723088694974	7.24592649400404	7.27273915108275	7.31811938682686	6.97564946731184
Region2320	8.81037706364449	8.90567210067948	9.01335136747273	8.91593355415868	8.92411563919689	8.87847544046889
Region2321	5.71655217445432	5.45888279976353	6.26690445433063	6.19154672511386	5.63686457471155	5.85891672254603
Region2322	6.50386202522298	6.49542913925159	6.97799845343042	6.73944119241122	6.47403091719059	6.90297138107428
Region2323	8.62857388037629	8.23481167285327	7.71611649365316	8.38372198394977	8.05111579072785	7.59535839801516
Region2324	7.32661717140508	7.18269130175541	6.99199603490509	6.97536422525577	7.22621130692221	7.543281565645
Region2325	7.18004868244811	7.01618752995411	6.8930702769168	7.19763419018258	6.97648529861453	6.73721316008144
Region2326	8.52010529413285	8.54121887548716	8.55689373653453	8.50051082020066	8.54503433105347	8.60431577440276
Region2327	7.99452844510672	7.51279119651771	7.65127452782597	7.66945410373582	7.32772045029093	8.19849443883549
Region2328	10.6030004432019	10.589992934525	10.6279812819836	10.592340877402	10.6156349560785	10.6613109688387
Region2329	7.40753729590487	7.61820088374988	7.91149318782342	7.87767364453304	7.79003258608161	7.36714629933411
Region233	8.92990339067899	9.0012036622496	9.00171898015806	8.98976918897486	8.94425738817056	8.94039072705487
Region2330	7.79055289466068	7.66664856702931	7.74391083041901	7.73638007655255	7.65732828575497	7.77344037789583
Region2331	7.25455256298004	7.63336143458761	8.18175641357981	8.10494922844895	7.79597555368783	7.58742722051186
Region2332	7.40548004125422	7.54314498341067	7.63167455941266	7.64750101369896	7.64835748205191	7.34982948666437
Region2333	9.90901830439336	9.93896024090929	9.98910044914658	9.93586495725446	9.97740764119964	9.97046107879333
Region2334	10.1091260027022	10.1019052145566	10.0807712272154	10.0110134005686	10.0846821521654	10.1302836882249
Region2335	7.21824389602749	7.3820049162416	7.81422112006425	7.77590186287524	7.51617268870835	7.3441053553687
Region2336	9.59488411383079	9.62379676260306	9.76744021603422	9.7201132365732	9.58256282966032	9.60251439194999
Region2337	6.33218215071136	6.22375918860291	6.42673243641875	6.32135327370583	6.05571335144533	6.39282685284835
Region2338	6.98574524722125	6.31999194617625	6.66541418597148	6.41547135461556	6.62342925803811	7.05009514920294
Region2339	8.45239432145955	8.89305625317152	9.07890320985731	9.03400029120796	8.84084607917519	8.61207351506654
Region234	8.87299439151974	8.98279247571126	8.97653589758122	8.91898428682684	8.8969999488519	8.90832426126315
Region2340	7.02087410439691	6.94686681425401	7.23808070481274	7.15836532380336	6.81696020572591	6.97863067974537
Region2341	7.14457638123764	7.68516864492565	7.38376441795388	7.49827373725882	7.67656795147993	7.2327680826389
Region2342	7.47947525265526	7.48624454420755	7.58878531617912	7.53271936715529	7.62872761851253	7.41055772698384
Region2343	6.86798619349603	6.97738993792992	6.86809585047369	6.891502573505	6.82038756998623	7.19466033641006
Region2344	7.12964295268462	6.87064283636098	6.70757276658697	7.05239476221058	6.78721824234606	6.75516218711819
Region2345	7.3389214244699	7.63929866355059	7.57578864920161	7.39503418362644	7.47016606151201	7.16677776589507
Region2346	8.69249266257125	8.62893319077541	8.55592484114129	8.54547822521125	8.59352896496548	8.60601532034058
Region2347	8.3802174801792	8.13583610717735	8.18353466074663	8.11357698113815	8.21871130166751	8.31599151849441
Region2348	7.25120821661612	7.60891078458092	7.15522139169002	7.27085472781963	7.5382798043536	7.36153056763514
Region2349	10.1607891174954	10.1360560475627	10.2512023911434	10.2240267099228	10.150455183118	10.1591876904503
Region235	7.5622255452929	7.53555144660882	7.33666195047613	7.1208391470597	7.39958671201492	7.31532305387182
Region2350	8.91116674232796	8.90442871107954	8.9122550806899	8.75351255760755	8.95855120013285	8.99098635835892
Region2351	7.72105118016351	7.75460276082705	7.67397915746303	7.6300528694734	7.85063169325008	7.63570343348669
Region2352	8.74613640623003	8.69995593088115	7.99916693212117	7.91349529103992	8.74519310831322	8.83652178266634
Region2353	8.21657016077724	8.08334537240519	7.32867185688524	7.24278285307147	8.13366163550574	8.18315493690897
Region2354	6.69328164510457	6.88063467042999	6.41678121573207	6.52220218644642	6.72649824689127	6.60375257983409
Region2355	7.20171857585706	7.42586896920533	7.39476798160235	7.27435783075731	7.47928703813061	6.99583044550869
Region2356	6.53002836286664	6.90828520574701	6.84673370351711	6.78192547055249	7.10009377864372	6.68067577549645
Region2357	7.13672159162753	7.32934829535461	7.64875004666831	7.46819132593816	7.33433763256835	7.26702652523683
Region2358	7.36393578777031	7.45231060622366	7.39017921661318	7.2859132592287	7.48620307612993	7.49987395716178
Region2359	10.1073350476017	10.2170075711695	10.142691431321	10.1212334456243	10.2343167143106	10.2069406495788
Region236	8.19197412206339	7.96814952735066	7.63636648466297	7.90205240121625	7.62843873550066	7.72972021645035
Region2360	7.35918630225825	7.66721442137894	7.61387119368775	7.38766912914858	7.53413694537498	7.23218720920827
Region2361	6.67323937064671	7.2495163989772	6.83733844747615	6.67618943289345	7.34446216443833	6.67909383269755
Region2362	6.76145390857602	6.99424722655606	6.84613830702448	6.93276350251406	7.00470769161151	6.83373155688172
Region2363	6.86086096445638	6.7230295101511	6.79938100796203	6.95335288729178	6.94342144376113	6.80191337416052
Region2364	6.57971889025874	6.34799364712562	7.64597086681227	7.45930688653794	6.73705846181122	6.55819177320652
Region2365	5.66232340743303	5.59993922582251	6.2537951307626	6.4551723653157	5.57153528689142	5.57005035251418
Region2366	6.30007609549266	5.91649306907585	5.73240056022613	5.70842323132181	5.8502924229516	6.62086239471043
Region2367	9.2793015018348	8.72011401803679	8.61436155284357	8.58303891585635	8.83848946090735	9.31949116793511
Region2368	6.92060185058101	6.42054987960147	6.41976618669014	6.62503531701659	6.76259102253435	7.03869974961923
Region2369	5.7009742788093	7.15200988635355	6.34436770923543	6.5562642163269	6.92280734611798	5.83557068295469
Region237	9.47417890645348	9.4883633742495	9.4375662879922	9.36369886172549	9.5531632955293	9.52342737840881
Region2370	6.4961894663081	6.28971613609702	6.1398223127376	6.37978849169047	5.97054926981652	6.23915870682682
Region2371	8.16518649262237	8.51329615899514	8.45842210999969	8.41540272540011	8.56098367096907	8.39571858380888
Region2372	6.71881701051429	6.98646382417019	6.54552371042655	6.30135771294963	7.29642077835731	7.01116074011937
Region2373	9.68768998791693	9.5528088929786	9.32687452314662	9.34682217308429	9.58303516253742	9.74278098260942
Region2374	7.2001630541976	7.29395239164345	7.44276587449631	7.31091805449293	7.31543678149372	7.01569253142433
Region2375	6.17696217385377	6.36779118726793	6.4924010013825	6.54911712093981	6.54097271703458	6.20594106502943
Region2376	9.13430969099216	9.06118818817669	9.0902097063549	9.06521759631809	9.11574254132836	9.17473309975365
Region2377	7.06737976389732	7.03520116425605	6.92005585643899	6.87418079125824	7.05696135710367	7.09228349577147
Region2378	8.16034148047482	7.96918566029819	7.78577612841254	7.90459294791447	8.06185663935901	8.0538183462159
Region2379	7.03808982207578	7.21762695985761	7.06539325596099	7.16111985168529	7.00190496881085	7.19686190910878
Region238	6.9610048787117	6.73131092358353	6.24164865676215	6.31281466908457	6.67097586945788	6.922750402141
Region2380	9.59935814082238	9.6469574645289	9.70376287670287	9.65106696642226	9.66293404253024	9.61070511603159
Region2381	8.12800369726915	7.99230650831267	7.96636337158425	7.92616107000968	8.18115296454876	8.22850958317928
Region2382	6.94579541080233	6.9828488184071	6.90613395700303	6.83511097336278	6.72945494891246	6.77215787659883
Region2383	7.67073613988919	7.43953402354812	7.62243163957587	7.58458886579969	7.66217199212998	7.75221717298587
Region2384	8.33585355004012	8.04135607318375	8.16092028944317	8.24970035624826	7.92186880017812	8.34252098683256
Region2385	8.40780884191485	8.51797255945331	8.47954681812085	8.43466250203646	8.46940827132133	8.43091972994416
Region2386	8.07246841744787	8.23510255758755	8.01281478572884	7.85484032168218	8.06151155199704	8.16710251407194
Region2387	9.39786688056442	9.52431513067327	9.2918591754837	9.24644042347496	9.55427891842004	9.39266682543593
Region2388	7.85844105536101	7.64022124304083	7.62211029833817	7.64522988502903	7.56372417112897	7.77621995608916
Region2389	10.5951804091996	10.5803451130114	10.5533805716865	10.5736353776577	10.5812230520203	10.5190259059175
Region239	8.93353669700832	8.96075513365434	8.61935294097735	8.55112788788932	9.00482001337188	9.04579775909795
Region2390	10.8128997638466	10.8767827491332	10.9108548980149	10.8855442183407	10.8252512858581	10.7792893150329
Region2391	10.4180594575668	10.3717740033455	10.3528957731203	10.4188583892846	10.3498997953914	10.3126865249323
Region2392	6.9066834178226	6.49974483230313	6.5294336532833	6.89611705111307	6.24426809907152	6.12887964559339
Region2393	10.787729495358	10.8080776421304	10.4107091860575	10.5202171806388	10.7402455481238	10.655628606723
Region2394	6.75180234773539	6.78164335353296	7.09384491369052	6.99810978759614	6.61525357946081	6.84603628278315
Region2395	7.90252997208406	7.18154369728706	7.4241937694398	7.44317422592879	7.34887166259251	8.02307854280791
Region2396	9.49110926608028	8.86123672722785	9.19227951614056	9.07124046874934	8.92083872934271	9.57499941026186
Region2397	9.8332915238778	9.71444536546329	9.98690033270852	9.94883810524965	9.74081735576087	9.83375616872204
Region2398	8.9939178677711	9.05128534043371	9.04111133264985	9.05305011338479	9.15479554004209	9.06171580973817
Region2399	8.84706566176968	8.65636265800524	8.46994383551957	8.55185485935067	8.73180157918428	8.79129254215765
Region240	6.63229449164962	6.67243409240323	7.27311000849936	7.25749741314163	6.20007559256059	6.66962650798106
Region2400	9.00146393261922	8.90376101030523	8.78806080256425	8.77621900384645	8.92758865490848	9.06269511671202
Region2401	9.28440652357398	9.32125439328477	9.42840109608475	9.42012752947788	9.39997204563716	9.37636056406703
Region2402	5.89621561060618	5.04995375551671	4.8285421943827	4.77464925237652	5.28599555743299	5.96270843081109
Region2403	5.74448813108286	6.90561209773475	5.44743137993233	5.26318118864487	6.9525929620589	5.76175189586064
Region2404	6.63604582511808	6.45199715100851	6.43743630388446	6.06007092639166	6.53159403411587	6.77053224114654
Region2405	9.5161637765904	9.5833221649988	9.47271503078051	9.47376642876665	9.55842295613582	9.67848643223388
Region2406	8.49956658860768	8.25231337782284	8.67913058311673	8.53016102930208	8.35142976711858	8.756521220642
Region2407	7.72300846461612	7.81395562988202	7.78232060940436	7.75794809334764	7.80621354093857	7.78054497416332
Region2408	6.81870368206388	6.87437564299453	6.6771688672027	6.63097214874665	6.80104074741108	6.56456246938982
Region2409	7.53042355168866	7.77167731388452	7.5406361896441	7.4459083830075	7.64149857032662	7.63479275330225
Region241	7.64675039256978	7.95921040848691	7.90519298182913	7.82653551223003	7.86884145356408	7.76862865396403
Region2410	8.04329706576403	7.74131920130951	7.79873736348585	7.83357575423946	7.91432694194329	7.97589747736804
Region2411	7.51070995950231	7.19251238429065	6.72754210358737	7.44753521092538	6.94747682101282	6.97969623474299
Region2412	6.2047941215595	6.68398103728115	6.68528830415365	6.59861702710541	6.71368608119408	6.45133721043569
Region2413	6.96046331862981	6.327721554633	6.78282925598076	6.85203145143474	6.29862878399947	6.81958938293767
Region2414	9.92639802220065	10.1763021841511	10.2803771168	10.2034243643572	10.189640152096	10.0291776481853
Region2415	6.36862527594205	6.40983563265736	6.88577527903813	6.82544760463176	6.21979132692455	6.25931591487422
Region2416	7.71695865901895	7.72367388044213	8.24660818529325	8.18927157676964	7.76659854366636	7.63962336919518
Region2417	9.7411229327748	9.85334568089641	9.86563528853961	9.8454021419585	9.89356624561363	9.75984263804394
Region2418	9.24387759390769	9.21497449046011	9.26012192281552	9.21005659335568	9.31464828325274	9.1449133013703
Region2419	9.05059100983877	9.12784763105671	9.1447199943185	9.04082108377327	9.10683987952333	9.25073942857622
Region242	6.73157392607333	6.96833166390651	7.0883213965797	7.14568327919377	6.82492679014083	6.94858418145117
Region2420	7.64282865928817	7.83248971124602	7.67180305264401	7.87876452233883	7.9818770737029	7.59726382601708
Region2421	7.90533123195763	7.72138773358174	7.71046967388344	7.4922023823683	7.76779563188748	7.63875478784241
