geneID	sampleID	rlog	sampleName	sampleInfo	Genotype	Replicate	Input	sample
FBtr0079389	Toll9_R2_CBP	5.06751742039966	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0306233	Toll9_R2_CBP	6.32945689050862	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0306232	Toll9_R2_CBP	7.34887110069749	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0306230	Toll9_R2_CBP	4.83323889813247	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079424	Toll9_R2_CBP	6.86104830993991	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079423	Toll9_R2_CBP	4.09590332523953	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112612	Toll9_R2_CBP	2.81899314783503	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0301525	Toll9_R2_CBP	6.26580228533678	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079418	Toll9_R2_CBP	5.07878253686847	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0302948	Toll9_R2_CBP	6.57574224902746	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079416	Toll9_R2_CBP	6.90286790636001	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079413	Toll9_R2_CBP	6.45334542376357	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331660	Toll9_R2_CBP	7.6508043949704	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079432	Toll9_R2_CBP	7.30897044937666	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303207	Toll9_R2_CBP	4.08766714530696	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079469	Toll9_R2_CBP	7.46841202073393	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079438	Toll9_R2_CBP	4.59259500710191	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0334838	Toll9_R2_CBP	4.22335176181747	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079467	Toll9_R2_CBP	5.27277061698711	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0332528	Toll9_R2_CBP	5.69965736429607	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079445	Toll9_R2_CBP	4.32421935606583	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079449	Toll9_R2_CBP	4.78715185235458	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0330726	Toll9_R2_CBP	7.34323832047678	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0334847	Toll9_R2_CBP	6.981883488502	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0334848	Toll9_R2_CBP	6.92345684131708	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079471	Toll9_R2_CBP	3.57844819321678	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079507	Toll9_R2_CBP	3.30323653183803	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079488	Toll9_R2_CBP	6.71511835131557	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079496	Toll9_R2_CBP	5.0705036656384	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079493	Toll9_R2_CBP	7.35901097916545	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343403	Toll9_R2_CBP	6.42221800579307	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0301329	Toll9_R2_CBP	5.48827179977398	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079490	Toll9_R2_CBP	6.84371371891668	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079491	Toll9_R2_CBP	3.07614832568241	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331235	Toll9_R2_CBP	4.83824959585007	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079523	Toll9_R2_CBP	6.9058404814826	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0345448	Toll9_R2_CBP	5.68193244155388	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343416	Toll9_R2_CBP	5.74648080400535	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079564	Toll9_R2_CBP	6.56935581301268	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343421	Toll9_R2_CBP	6.99758749523779	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079561	Toll9_R2_CBP	4.55227181982126	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0110841	Toll9_R2_CBP	3.03767545353693	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112717	Toll9_R2_CBP	6.05442606441463	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331674	Toll9_R2_CBP	6.76162187543363	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0344861	Toll9_R2_CBP	4.76319816501957	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0344860	Toll9_R2_CBP	4.45309798539984	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079551	Toll9_R2_CBP	3.65266883844207	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343384	Toll9_R2_CBP	5.73340942601214	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0100065	Toll9_R2_CBP	2.40004212305942	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079533	Toll9_R2_CBP	5.01573748501055	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0333095	Toll9_R2_CBP	6.82136017855317	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0345332	Toll9_R2_CBP	7.2259038597586	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0344788	Toll9_R2_CBP	7.00645989696926	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0329946	Toll9_R2_CBP	4.48357491702746	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079542	Toll9_R2_CBP	6.10273338352183	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079543	Toll9_R2_CBP	7.25127662106036	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079573	Toll9_R2_CBP	2.3137799004757	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079576	Toll9_R2_CBP	5.79196485691175	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0302595	Toll9_R2_CBP	6.36398665207425	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079581	Toll9_R2_CBP	4.79292993734693	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0335176	Toll9_R2_CBP	7.66086800213101	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079586	Toll9_R2_CBP	6.28491235050796	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079636	Toll9_R2_CBP	6.88562635534582	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0332414	Toll9_R2_CBP	6.6148187631626	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0089935	Toll9_R2_CBP	6.23569954377861	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0332415	Toll9_R2_CBP	5.56013070652335	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079632	Toll9_R2_CBP	3.94613759202395	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0306170	Toll9_R2_CBP	3.03994268084914	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0330692	Toll9_R2_CBP	3.52457571507234	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112835	Toll9_R2_CBP	4.74783920483333	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0330693	Toll9_R2_CBP	5.69276188087439	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112836	Toll9_R2_CBP	6.8581943204285	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079614	Toll9_R2_CBP	7.19244989986977	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0329934	Toll9_R2_CBP	3.13113489214677	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079598	Toll9_R2_CBP	5.68676539133816	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079613	Toll9_R2_CBP	6.50096324127717	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079599	Toll9_R2_CBP	5.07906605262034	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079612	Toll9_R2_CBP	5.61424731176549	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079600	Toll9_R2_CBP	5.67823903022658	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079607	Toll9_R2_CBP	3.98589460566406	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0346454	Toll9_R2_CBP	6.60769412501923	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079650	Toll9_R2_CBP	6.11298972938067	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079723	Toll9_R2_CBP	5.74823363106858	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079651	Toll9_R2_CBP	5.30042697001674	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079722	Toll9_R2_CBP	5.20411998030811	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079721	Toll9_R2_CBP	5.97671640801963	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303470	Toll9_R2_CBP	5.70562009131181	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303471	Toll9_R2_CBP	6.13833423356806	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303799	Toll9_R2_CBP	3.08765721074184	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079662	Toll9_R2_CBP	5.63853707938879	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331992	Toll9_R2_CBP	5.16844344649983	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079712	Toll9_R2_CBP	4.67144600815234	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331991	Toll9_R2_CBP	5.06994485163009	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079711	Toll9_R2_CBP	3.76374489571356	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079667	Toll9_R2_CBP	4.90957677707434	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079665	Toll9_R2_CBP	5.6720513115838	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079666	Toll9_R2_CBP	3.93713451175877	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079708	Toll9_R2_CBP	5.45949350913556	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079707	Toll9_R2_CBP	7.21733666061217	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079704	Toll9_R2_CBP	3.03597685407884	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0340242	Toll9_R2_CBP	3.81113244739008	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0302160	Toll9_R2_CBP	5.06183787179689	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303924	Toll9_R2_CBP	5.83013702528168	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303923	Toll9_R2_CBP	7.62605411616151	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079681	Toll9_R2_CBP	5.10864235632677	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079697	Toll9_R2_CBP	6.17051768054441	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079682	Toll9_R2_CBP	6.64287237614098	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0333414	Toll9_R2_CBP	5.79761373706751	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0333413	Toll9_R2_CBP	5.62995377412982	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112743	Toll9_R2_CBP	5.61628325609136	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079727	Toll9_R2_CBP	3.61822179683767	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079751	Toll9_R2_CBP	5.0756625069089	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079750	Toll9_R2_CBP	6.49372011184018	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0344784	Toll9_R2_CBP	2.36415241741755	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079747	Toll9_R2_CBP	5.51699048996319	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303868	Toll9_R2_CBP	4.75893770176407	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079733	Toll9_R2_CBP	7.63734930879037	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079735	Toll9_R2_CBP	4.54296064618449	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0299780	Toll9_R2_CBP	3.56122534275758	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079790	Toll9_R2_CBP	4.81967170716782	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079788	Toll9_R2_CBP	5.81727500455858	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079787	Toll9_R2_CBP	5.68041599931652	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0113029	Toll9_R2_CBP	4.06850994729426	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0345450	Toll9_R2_CBP	4.10535038004527	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079762	Toll9_R2_CBP	4.73731130712644	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079770	Toll9_R2_CBP	3.36540448048649	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0110960	Toll9_R2_CBP	4.36651168518895	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079773	Toll9_R2_CBP	5.26031550904871	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0330220	Toll9_R2_CBP	6.44485157311346	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079817	Toll9_R2_CBP	6.14036189058107	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079799	Toll9_R2_CBP	6.85194965982511	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079807	Toll9_R2_CBP	5.77791992288557	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343431	Toll9_R2_CBP	4.29700085582661	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079809	Toll9_R2_CBP	7.09435888185338	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079810	Toll9_R2_CBP	4.88106473912828	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079821	Toll9_R2_CBP	6.54952595420258	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0089854	Toll9_R2_CBP	6.98024484690907	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079830	Toll9_R2_CBP	2.82673040172699	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079834	Toll9_R2_CBP	7.63373563271583	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079835	Toll9_R2_CBP	6.73477163742903	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079837	Toll9_R2_CBP	5.02770163693449	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079840	Toll9_R2_CBP	7.17739183716034	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303874	Toll9_R2_CBP	4.80195441617057	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079847	Toll9_R2_CBP	6.4587135671083	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0335508	Toll9_R2_CBP	4.08663774653733	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079848	Toll9_R2_CBP	5.88150826178908	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079865	Toll9_R2_CBP	7.45626577282504	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079869	Toll9_R2_CBP	5.70059396897471	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079917	Toll9_R2_CBP	5.26047058353683	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0342837	Toll9_R2_CBP	5.50602132084159	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079911	Toll9_R2_CBP	6.06380113764658	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079901	Toll9_R2_CBP	6.38571147058322	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079875	Toll9_R2_CBP	6.91127207088491	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079876	Toll9_R2_CBP	4.66918358297952	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0445309	Toll9_R2_CBP	6.91851625742432	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331631	Toll9_R2_CBP	3.47667236223092	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079896	Toll9_R2_CBP	6.07888995981982	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0331635	Toll9_R2_CBP	4.68229498673681	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0345615	Toll9_R2_CBP	4.74397666534775	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303901	Toll9_R2_CBP	3.94470448295565	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0329984	Toll9_R2_CBP	7.07073892510908	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079973	Toll9_R2_CBP	5.70296323859559	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079971	Toll9_R2_CBP	2.74819557263514	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079937	Toll9_R2_CBP	7.26018260617516	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079964	Toll9_R2_CBP	3.26324983169254	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0452144	Toll9_R2_CBP	4.50396741982347	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079962	Toll9_R2_CBP	6.01232595885073	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079946	Toll9_R2_CBP	6.67897802921308	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0112350	Toll9_R2_CBP	5.70855660986101	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079960	Toll9_R2_CBP	6.67823703505954	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079959	Toll9_R2_CBP	2.32128739906679	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0343609	Toll9_R2_CBP	5.99210839881005	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079949	Toll9_R2_CBP	2.39492153320492	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079953	Toll9_R2_CBP	4.39012555750705	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079951	Toll9_R2_CBP	6.49886398498635	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0301974	Toll9_R2_CBP	5.1961252381062	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079975	Toll9_R2_CBP	3.47265687840924	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079976	Toll9_R2_CBP	2.64273889916728	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080088	Toll9_R2_CBP	7.19659230269892	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0302378	Toll9_R2_CBP	6.03238217312373	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080087	Toll9_R2_CBP	3.00606917125116	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079978	Toll9_R2_CBP	2.79150732578215	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080086	Toll9_R2_CBP	4.14447018479575	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0089900	Toll9_R2_CBP	4.51013187930527	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0333411	Toll9_R2_CBP	6.40101988363362	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0089737	Toll9_R2_CBP	3.27897519698543	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079983	Toll9_R2_CBP	2.6624072643724	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079984	Toll9_R2_CBP	4.26802599941445	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079985	Toll9_R2_CBP	5.3744181355917	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0079986	Toll9_R2_CBP	4.92873737170432	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0333410	Toll9_R2_CBP	5.69762661711571	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0303903	Toll9_R2_CBP	4.21987552983885	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0300408	Toll9_R2_CBP	4.29249719381618	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080074	Toll9_R2_CBP	2.48849262152194	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080073	Toll9_R2_CBP	4.40358673034371	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
FBtr0080072	Toll9_R2_CBP	2.8507159686154	toll910_R2_CBP_S10	toll910_R2_CBP_S10	Toll9	R2	CBP	S10
